raw_affiliation,status,institution_id,institution_name,institution_type,country_code,lineage,score,matched_via,candidate
TU Darmstadt,auto,https://openalex.org/I31512782,Technische Universität Darmstadt,education,DE,https://openalex.org/I31512782,1.000,TU Darmstadt,TU Darmstadt
"TU Delft,Computer Engineering Laboratory,The Netherlands",auto,https://openalex.org/I98358874,Delft University of Technology,education,NL,https://openalex.org/I98358874,1.000,TU Delft,TU Delft
TU Dortmund University,auto,https://openalex.org/I200332995,TU Dortmund University,education,DE,https://openalex.org/I200332995,1.000,TU Dortmund University,TU Dortmund University
"TU Dortmund, Dortmund, Germany",auto,https://openalex.org/I200332995,TU Dortmund University,education,DE,https://openalex.org/I200332995,1.000,TU Dortmund,TU Dortmund
"TU Dresden, Germany",auto,https://openalex.org/I78650965,Technische Universität Dresden,education,DE,https://openalex.org/I78650965,1.000,TU Dresden,TU Dresden
TU Wien,auto,https://openalex.org/I145847075,TU Wien,education,AT,https://openalex.org/I145847075,1.000,TU Wien,TU Wien
"TU Wien,CDL for SDS,Vienna,Austria",auto,https://openalex.org/I145847075,TU Wien,education,AT,https://openalex.org/I145847075,1.000,TU Wien,TU Wien
"TU Wien,Embedded Computing Systems Group,Vienna,Austria",auto,https://openalex.org/I145847075,TU Wien,education,AT,https://openalex.org/I145847075,1.000,TU Wien,TU Wien
"TU Wien,Institute for Microelectronics,Vienna,Austria,1040",auto,https://openalex.org/I145847075,TU Wien,education,AT,https://openalex.org/I145847075,1.000,TU Wien,TU Wien
"TU/e, Eindhoven, AZ, The Netherlands",auto,https://openalex.org/I83019370,Eindhoven University of Technology,education,NL,https://openalex.org/I83019370,1.000,TU/e,TU/e
"TUBITAK-BILGEM, Turkey",unmatched,,,,,,0.000,,
"TUBITAK-BILGEM,Turkey",unmatched,,,,,,0.000,,
"Taipei Tech,Taipei,Taiwan,R.O.C.",manual,https://openalex.org/I111328349,National Taipei University of Technology,education,TW,,0.850,taipei hospital,Taipei
Taitech Scientific Solutions Incorporated,unmatched,,,,,,0.000,,
"Taitien Electronic Company Ltd.,New Taipei City,Taiwan",unmatched,,,,,,0.000,,
"Taiwan Instrument Research Institute,Taiwan",unmatched,,,,,,0.000,,
"Taiwan Semiconductor Manufacturing Company (TSMC),Hsinchu,Taiwan",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,1.000,TSMC,TSMC
"Taiwan Semiconductor Manufacturing Company, Ltd.,Corporate Research,Hsinchu,Taiwan",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
"Taiwan Semiconductor Manufacturing Company, Ltd.,Corporate Research,San Jose,CA,USA",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
"Taiwan Semiconductor Manufacturing Company, Ltd.,Emerging Memory Device,Hsinchu,Taiwan",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
"Taiwan Semiconductor Manufacturing Company,Corporate Research,Hsinchu,Taiwan",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
"Taiwan Semiconductor Manufacturing Company,Embedded Technology Division,Hsinchu,Taiwan",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
"Taiwan Semiconductor Manufacturing Company,Hsinchu,Taiwan",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
"Taiwan Semiconductor Manufacturing Company,Hsinchu,Taiwan, R.O.C.",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
"Taiwan Semiconductor Manufacturing Company,Hsinchu,Taiwan,300096",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
"Taiwan Semiconductor Manufacturing Company,San Jose,CA,US",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
"Taiwan Semiconductor Manufacturing Company,San Jose,CA,USA",auto,https://openalex.org/I1334877674,Taiwan Semiconductor Manufacturing Company (United States),company,US,https://openalex.org/I1334877674|https://openalex.org/I4210120917,0.950,taiwan semiconductor manufacturing company (united states),Taiwan Semiconductor Manufacturing Company
Taiwan Semiconductor Research Institute,unmatched,,,,,,0.000,,
"Taiwan Semiconductor Research Institute,Hsinchu,Taiwan",manual,,,company,TW,,0.850,hsi,Hsinchu
"Taiwan SemiconductorManufacturing Company,Corporate Research,San Jose,USA",auto,https://openalex.org/I4210145691,ADERSE,other,FR,https://openalex.org/I4210145691,0.950,association for the development of education and research on corporate social responsibility,Corporate Research
"Taiwan SemiconductorManufacturing Company,Hsinchu,Taiwan",manual,,,company,TW,,0.850,hsi,Hsinchu
"Taiyuan University of Technology, Key Laboratory of Advanced Transducers and Intelligent Control System, Ministry of Education and Shanxi Province, Taiyuan, China",auto,https://openalex.org/I9086337,Taiyuan University of Technology,education,CN,https://openalex.org/I9086337,1.000,Taiyuan University of Technology,Taiyuan University of Technology
"Tallinn University of Technology, Tallinn, Estonia",auto,https://openalex.org/I111112146,Tallinn University of Technology,education,EE,https://openalex.org/I111112146,1.000,Tallinn University of Technology,Tallinn University of Technology
Tampere University,auto,https://openalex.org/I166825849,Tampere University,education,FI,https://openalex.org/I166825849,1.000,Tampere University,Tampere University
Tata Institute of Fundamental Research,auto,https://openalex.org/I11947397,Tata Institute of Fundamental Research,education,IN,https://openalex.org/I11947397|https://openalex.org/I2799351866|https://openalex.org/I3149292468,1.000,Tata Institute of Fundamental Research,Tata Institute of Fundamental Research
"TeCIP Institute, Scuola Superiore Sant'Anna, Pisa, Italy",auto,https://openalex.org/I162290304,Scuola Superiore Sant'Anna,education,IT,https://openalex.org/I162290304,1.000,Scuola Superiore Sant'Anna,Scuola Superiore Sant'Anna
"TechInsights, Georgetown,Massachusetts,United States",unmatched,,,,,,0.000,,
"Techical University of Munich, Munich, Germany",manual,https://openalex.org/I140557060,Technical University of Munich,education,DE,,0.850,mu,Munich
"Technical Institute of Physics and Chemistry, Chinese Academy of Sciences",auto,https://openalex.org/I4210140689,Technical Institute of Physics and Chemistry,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210140689,1.000,Technical Institute of Physics and Chemistry,Technical Institute of Physics and Chemistry
Technical University Berlin,auto,https://openalex.org/I4577782,Technische Universität Berlin,education,DE,https://openalex.org/I4577782,0.950,technical university of berlin,Technical University Berlin
"Technical University of Berlin,Germany",auto,https://openalex.org/I4577782,Technische Universität Berlin,education,DE,https://openalex.org/I4577782,1.000,Technical University of Berlin,Technical University of Berlin
"Technical University of Darmstadt,Hardware for Artificial Intelligence Group,Darmstadt,Germany",auto,https://openalex.org/I31512782,Technische Universität Darmstadt,education,DE,https://openalex.org/I31512782,1.000,Technical University of Darmstadt,Technical University of Darmstadt
Technical University of Denmark,auto,https://openalex.org/I96673099,Technical University of Denmark,education,DK,https://openalex.org/I96673099,1.000,Technical University of Denmark,Technical University of Denmark
"Technical University of Denmark, DTU Nanolab",auto,https://openalex.org/I96673099,Technical University of Denmark,education,DK,https://openalex.org/I96673099,1.000,Technical University of Denmark,Technical University of Denmark
"Technical University of Denmark, Kgs. Lyngby, Denmark",auto,https://openalex.org/I96673099,Technical University of Denmark,education,DK,https://openalex.org/I96673099,1.000,Technical University of Denmark,Technical University of Denmark
"Technical University of Denmark,Department of Applied Mathematics and Computer Science,Kongens Lyngby,Denmark",auto,https://openalex.org/I96673099,Technical University of Denmark,education,DK,https://openalex.org/I96673099,1.000,Technical University of Denmark,Technical University of Denmark
Technical University of Munich,auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
Technical University of Munich (TUM),auto,https://openalex.org/I294845491,Technical University of Mombasa,education,KE,https://openalex.org/I294845491,1.000,TUM,TUM
"Technical University of Munich (TUM), Munich, Germany",auto,https://openalex.org/I294845491,Technical University of Mombasa,education,KE,https://openalex.org/I294845491,1.000,TUM,TUM
"Technical University of Munich (TUM),Chair of AI Processor Design,Germany",auto,https://openalex.org/I294845491,Technical University of Mombasa,education,KE,https://openalex.org/I294845491,1.000,TUM,TUM
"Technical University of Munich (TUM),Chair of Electronic Design Automation,Munich,Germany",auto,https://openalex.org/I294845491,Technical University of Mombasa,education,KE,https://openalex.org/I294845491,1.000,TUM,TUM
"Technical University of Munich (TUM),Munich,Germany,80333",auto,https://openalex.org/I294845491,Technical University of Mombasa,education,KE,https://openalex.org/I294845491,1.000,TUM,TUM
"Technical University of Munich, Munich, Germany",auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
"Technical University of Munich, Munich, Germany and Fraunhofer AISEC, Munich, Germany",auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
"Technical University of Munich,Chair for Design Automation,Germany",auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
"Technical University of Munich,Chair for Design Automation,Munich,Germany",auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
"Technical University of Munich,Chair of EDA,Munich,Germany",auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
"Technical University of Munich,Dept. of Electronic Design Automation,Munich,Germany",auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
"Technical University of Munich,Germany",auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
"Technical University of Munich,MIRMI,Germany",auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
"Technical University of Munich,Munich,Germany",auto,https://openalex.org/I62916508,Technical University of Munich,education,DE,https://openalex.org/I62916508,1.000,Technical University of Munich,Technical University of Munich
Technion,auto,https://openalex.org/I174306211,Technion – Israel Institute of Technology,education,IL,https://openalex.org/I174306211,1.000,Technion,Technion
Technion Israel Institute of Technology,auto,https://openalex.org/I174306211,Technion – Israel Institute of Technology,education,IL,https://openalex.org/I174306211,0.950,technion – israel institute of technology,Technion Israel Institute of Technology
"Technion, Israel",auto,https://openalex.org/I174306211,Technion – Israel Institute of Technology,education,IL,https://openalex.org/I174306211,1.000,Technion,Technion
Technion–Israel Institute of Technology,unmatched,,,,,,0.000,,
"Technische Universitat Berlin, Berlin, Germany",review,https://openalex.org/I4210139777,Berlin Institute of Health at Charité - Universitätsmedizin Berlin,facility,DE,https://openalex.org/I4210139777|https://openalex.org/I7877124,0.850,berlin institute of health at charité - universitätsmedizin berlin,Berlin
Technische Universität Berlin,auto,https://openalex.org/I4577782,Technische Universität Berlin,education,DE,https://openalex.org/I4577782,1.000,Technische Universität Berlin,Technische Universität Berlin
"Technische Universität Berlin, Berlin, Germany",auto,https://openalex.org/I4577782,Technische Universität Berlin,education,DE,https://openalex.org/I4577782,1.000,Technische Universität Berlin,Technische Universität Berlin
"Technische Universität Berlin, Fachgebiet Hochfrequenztechnik, Berlin, Germany",auto,https://openalex.org/I4577782,Technische Universität Berlin,education,DE,https://openalex.org/I4577782,1.000,Technische Universität Berlin,Technische Universität Berlin
"Technische Universität Berlin, Fachgebiet Hochfrequenztechnik-Photonik, Berlin, Germany",auto,https://openalex.org/I4577782,Technische Universität Berlin,education,DE,https://openalex.org/I4577782,1.000,Technische Universität Berlin,Technische Universität Berlin
"Technische Universität Berlin, Institut für Optik und Atomare Physik",auto,https://openalex.org/I4577782,Technische Universität Berlin,education,DE,https://openalex.org/I4577782,1.000,Technische Universität Berlin,Technische Universität Berlin
"Technische Universität Darmstadt, Darmstadt, Germany",auto,https://openalex.org/I31512782,Technische Universität Darmstadt,education,DE,https://openalex.org/I31512782,1.000,Technische Universität Darmstadt,Technische Universität Darmstadt
"Technische Universität Darmstadt,Germany",auto,https://openalex.org/I31512782,Technische Universität Darmstadt,education,DE,https://openalex.org/I31512782,1.000,Technische Universität Darmstadt,Technische Universität Darmstadt
"Technische Universität Dortmund, Dortmund, Germany",auto,https://openalex.org/I200332995,TU Dortmund University,education,DE,https://openalex.org/I200332995,1.000,Technische Universität Dortmund,Technische Universität Dortmund
Technische Universität Dresden,auto,https://openalex.org/I78650965,Technische Universität Dresden,education,DE,https://openalex.org/I78650965,1.000,Technische Universität Dresden,Technische Universität Dresden
"Technische Universität Dresden, Institut für Nachrichtentechnik, Dresden, Germany",auto,https://openalex.org/I78650965,Technische Universität Dresden,education,DE,https://openalex.org/I78650965,1.000,Technische Universität Dresden,Technische Universität Dresden
Technische Universität Kaiserslautern (TUK),auto,https://openalex.org/I153267046,University of Kaiserslautern,education,DE,https://openalex.org/I153267046,1.000,Technische Universität Kaiserslautern,Technische Universität Kaiserslautern
"Technische Universität Wien, Vienna, Austria",auto,https://openalex.org/I145847075,TU Wien,education,AT,https://openalex.org/I145847075,1.000,Technische Universität Wien,Technische Universität Wien
"Technische Universität Wien, Vienna, Austria and University of Louisiana at Lafayette",auto,https://openalex.org/I145847075,TU Wien,education,AT,https://openalex.org/I145847075,1.000,Technische Universität Wien,Technische Universität Wien
"Technology Research Institute, Suzhou LZY Technology Company Ltd., Suzhou, Jiangsu, China",auto,https://openalex.org/I4210104172,Agricultural Technology Research Institute,facility,TW,https://openalex.org/I4210104172,0.950,agricultural technology research institute,Technology Research Institute
"Technology Research Institute, Suzhou LZY Technology Company, Ltd., Suzhou, China",auto,https://openalex.org/I4210104172,Agricultural Technology Research Institute,facility,TW,https://openalex.org/I4210104172,0.950,agricultural technology research institute,Technology Research Institute
"Technology and Engineering Center for Space Utilization, Chinese Academy of Sciences, Beijing, China",auto,https://openalex.org/I19820366,Chinese Academy of Sciences,government,CN,https://openalex.org/I19820366,1.000,Chinese Academy of Sciences,Chinese Academy of Sciences
"Technology and Engineering Center for Space utilization, Chinese Academy of Sciences, Technology and Engineering Center for Space utilization, Chinese Academy of Sciences, Beijing, China",auto,https://openalex.org/I19820366,Chinese Academy of Sciences,government,CN,https://openalex.org/I19820366,1.000,Chinese Academy of Sciences,Chinese Academy of Sciences
Tel Aviv University,auto,https://openalex.org/I16391192,Tel Aviv University,education,IL,https://openalex.org/I16391192,1.000,Tel Aviv University,Tel Aviv University
"Telecommunications Laboratory (LabTel), Department of Electrical Engineering, Federal University of Espírito Santo, Vitória, Brazil",auto,https://openalex.org/I51235708,Universidade Federal do Espírito Santo,education,BR,https://openalex.org/I51235708,1.000,Federal University of Espírito Santo,Federal University of Espírito Santo
"Telecommunications and Energy Laboratories, Furukawa Electric Co., Ltd., Chiba, Japan",auto,https://openalex.org/I4210157335,Furukawa Electric (Japan),company,JP,https://openalex.org/I4210157335,0.950,furukawa electric (japan),Furukawa Electric
"Telecommunications and Energy Laboratory, Furukawa Electric Co., Ltd., Ichihara, Chiba, Japan",auto,https://openalex.org/I4210157335,Furukawa Electric (Japan),company,JP,https://openalex.org/I4210157335,0.950,furukawa electric (japan),Furukawa Electric
"Telefonica, Madrid, Spain",review,https://openalex.org/I4210141221,Real Jardín Botánico,archive,ES,https://openalex.org/I134820265|https://openalex.org/I4210141221,0.850,madrid royal botanical garden,Madrid
"Telefónica I+D, Madrid, Spain",auto,https://openalex.org/I4210134591,Telefonica Research and Development,company,ES,https://openalex.org/I4210097190|https://openalex.org/I4210134591,1.000,Telefónica I+D,Telefónica I+D
"Temple University,Electrical and Computer Engineering",auto,https://openalex.org/I84392919,Temple University,education,US,https://openalex.org/I84392919,1.000,Temple University,Temple University
"Tencent Quantum Lab, Shenzhen, Guangdong, China",manual,,,company,CN,,0.850,shenzhen planck innovation (china),Shenzhen
Texas A&M University,auto,https://openalex.org/I91045830,Texas A&M University,education,US,https://openalex.org/I91045830,1.000,Texas A&M University,Texas A&M University
"Texas A&M University College Station,TX,USA",manual,https://openalex.org/I108679558,Texas A&M University,education,US,,0.850,texas a&m international university,Texas A
Texas A&M University at Qatar,auto,https://openalex.org/I58152225,Texas A&M University at Qatar,education,QA,https://openalex.org/I58152225|https://openalex.org/I91045830,1.000,Texas A&M University at Qatar,Texas A&M University at Qatar
"Texas A&M University, College Station, Texas, USA",auto,https://openalex.org/I91045830,Texas A&M University,education,US,https://openalex.org/I91045830,1.000,Texas A&M University,Texas A&M University
"Texas A&M University, College Station, Texas, United States",auto,https://openalex.org/I91045830,Texas A&M University,education,US,https://openalex.org/I91045830,1.000,Texas A&M University,Texas A&M University
"Texas A&M University,Dept. of Electrical and Computer Engineering",auto,https://openalex.org/I91045830,Texas A&M University,education,US,https://openalex.org/I91045830,1.000,Texas A&M University,Texas A&M University
"Texas A&M University,USA",auto,https://openalex.org/I91045830,Texas A&M University,education,US,https://openalex.org/I91045830,1.000,Texas A&M University,Texas A&M University
"Thales Defense Mission Systems, Valbonne, France",unmatched,,,company,,,0.850,va,Valbonne
"Thales Land and Air Systems, Ymare, France",auto,https://openalex.org/I196443477,Naval Air Warfare Center Training Systems Division,facility,US,https://openalex.org/I1330347796|https://openalex.org/I196443477|https://openalex.org/I2801056593|https://openalex.org/I3130687028,0.950,naval air warfare center training systems division,Air Systems
"Thales Research and Technology, Palaiseau, France",unmatched,,,,,,0.000,,
"Thayer School of Engineering, Dartmouth College",auto,https://openalex.org/I107672454,Dartmouth College,education,US,https://openalex.org/I107672454,1.000,Dartmouth College,Dartmouth College
"The 26th Research Institute of China Electronic Technology Group Corporation, Chongqing, China",unmatched,,,,,,0.000,,
"The Applied Physics Division, Soreq NRC",unmatched,,,,,,0.000,,
The Australian National University,unmatched,,,,,,0.000,,
"The Australian National University,Research School of Physics,Canberra,ACT,Australia,2600",manual,https://openalex.org/I118347636,Australian National University,education,AU,,0.850,ca,Canberra
The Barcelona Institute of Science and Technology,unmatched,,,,,,0.000,,
The Chan Zuckerberg Biohub,unmatched,,,,,,0.000,,
"The Charles Stark Draper Laboratory, Inc., Cambridge, MA, USA",unmatched,,,,,,0.000,,
The Chinese University of Hong Kong,unmatched,,,,,,0.000,,
"The Chinese University of Hong Kong, Hong Kong, China",unmatched,,,,,,0.000,,
"The Chinese University of Hong Kong, Hong Kong, Hong Kong",unmatched,,,,,,0.000,,
"The Chinese University of Hong Kong, Hong Kong, Hong Kong Special Administrative Region of China",unmatched,,,,,,0.000,,
"The Chinese University of Hong Kong, HongKong, China",manual,https://openalex.org/I137763257,Chinese University of Hong Kong,education,HK,,0.850,ho,HongKong
"The Chinese University of Hong Kong, Sha Tin, Hong Kong",manual,https://openalex.org/I137763257,Chinese University of Hong Kong,education,HK,,0.850,sh,Sha Tin
"The Chinese University of Hong Kong, Sha Tin, Hong Kong SAR",manual,https://openalex.org/I137763257,Chinese University of Hong Kong,education,HK,,0.850,sh,Sha Tin
"The Chinese University of Hong Kong, Shatin, Hong Kong",manual,https://openalex.org/I137763257,Chinese University of Hong Kong,education,HK,,0.850,sh,Shatin
"The Chinese University of Hong Kong, Shatin, Hong Kong Special Administrative Region of China",manual,https://openalex.org/I177725633,Chinese University of Hong Kong,education,HK,,0.850,sh,Shatin
"The Chinese University of Hong Kong, Shatin, Hong Kong, China",manual,https://openalex.org/I177725633,Chinese University of Hong Kong,education,HK,,0.850,sh,Shatin
"The Chinese University of Hong Kong, Shenzhen, Shenzhen, China",manual,https://openalex.org/I137763257,Chinese University of Hong Kong,education,HK,,0.850,shenzhen planck innovation (china),Shenzhen
"The Chinese University of Hong Kong,Department of Computer Science & Engineering",unmatched,,,,,,0.000,,
"The Chinese University of Hong Kong,Department of Computer Science and Engineering",unmatched,,,,,,0.000,,
"The Chinese University of Hong Kong,Department of Computer Science and Engineering,Hong Kong SAR",unmatched,,,,,,0.000,,
"The Chinese University of Hong Kong,Department of Computer Science and Engineering,Hong Kong,China",unmatched,,,,,,0.000,,
"The Chinese University of Hong Kong,Department of Computer Science and Engineering,Sha Tin,Hong Kong S.A.R.",manual,https://openalex.org/I177725633,Chinese University of Hong Kong,education,HK,,0.850,sh,Sha Tin
"The Chinese University of Hong Kong,Shatin,Hong Kong SAR",manual,https://openalex.org/I177725633,Chinese University of Hong Kong,education,HK,,0.850,sh,Shatin
"The Chinese University of Hong Kong,Shenzhen",manual,https://openalex.org/I137763257,Chinese University of Hong Kong,education,HK,,0.850,shenzhen planck innovation (china),Shenzhen
"The Chinese University of HongKong, Hong Kong, Hong Kong",unmatched,,,,,,0.000,,
The City College of New York,auto,https://openalex.org/I141810926,Baruch College,education,US,https://openalex.org/I141810926,0.950,bernard m. baruch college of the city university of new york,The City College of New York
"The College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China",auto,https://openalex.org/I76130692,Zhejiang University,education,CN,https://openalex.org/I76130692,1.000,Zhejiang University,Zhejiang University
"The Department of Computer Science and Engineering, POSTECH (Pohang University of Science and Technology), Pohang, North Gyeongsang, Republic of Korea",auto,https://openalex.org/I123900574,Pohang University of Science and Technology,education,KR,https://openalex.org/I123900574,1.000,Pohang University of Science and Technology,Pohang University of Science and Technology
"The Electro-Optical Communication System Group, Eindhoven Hendrik Casimir Institute, Eindhoven University of Technology, Eindhoven, The Netherlands",auto,https://openalex.org/I83019370,Eindhoven University of Technology,education,NL,https://openalex.org/I83019370,1.000,Eindhoven University of Technology,Eindhoven University of Technology
The European Synchrotron—ESRF,unmatched,,,,,,0.000,,
The Francis Crick Institute,auto,https://openalex.org/I2801081054,The Francis Crick Institute,facility,GB,https://openalex.org/I2801081054,1.000,The Francis Crick Institute,The Francis Crick Institute
The George Washington University,unmatched,,,,,,0.000,,
"The George Washington University,ECE Department,Washington D.C.,USA",unmatched,,,,,,0.000,,
The Graduate Center of the City University of New York,unmatched,,,,,,0.000,,
The Hamburg Centre for Ultrafast Imaging,unmatched,,,,,,0.000,,
The Hebrew University,unmatched,,,,,,0.000,,
The Hebrew University of Jerusalem,unmatched,,,,,,0.000,,
The Hong Kong Polytechnic University,unmatched,,,,,,0.000,,
The Hong Kong Polytechnic University Shenzhen Research Institute,unmatched,,,,,,0.000,,
"The Hong Kong Polytechnic University Shenzhen Research Institute, Shenzhen, China",unmatched,,,company,,,0.850,shenzhen planck innovation (china),Shenzhen
"The Hong Kong Polytechnic University,Department of Applied Physics,Kowloon, Hong Kong,China",manual,https://openalex.org/I14243506,Hong Kong Polytechnic University,education,HK,,0.850,kowloon hospital,Kowloon
The Hong Kong University of Science and Technology,unmatched,,,,,,0.000,,
The Hong Kong University of Science and Technology (GZ),unmatched,,,,,,0.000,,
"The Hong Kong University of Science and Technology (GuangZhou), GuangZhou, China",unmatched,,,,,,0.000,,
The Hong Kong University of Science and Technology (Guangzhou),unmatched,,,,,,0.000,,
"The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China",unmatched,,,,,,0.000,,
"The Hong Kong University of Science and Technology (Guangzhou),Microelectronics Thrust",unmatched,,,,,,0.000,,
"The Hong Kong University of Science and Technology, Hong Kong, Hong Kong",unmatched,,,,,,0.000,,
"The Hong Kong University of Science and Technology, hongkong, Hong Kong",manual,https://openalex.org/I200769079,Hong Kong University of Science and Technology,education,HK,,0.850,ho,hongkong
"The Hong Kong University of Science and Technology,China",unmatched,,,,,,0.000,,
"The Hong Kong University of Science and Technology,Department of Electronic and Computer Engineering",auto,https://openalex.org/I4210100283,"Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie",facility,FR,https://openalex.org/I1294671590|https://openalex.org/I1294671590|https://openalex.org/I1294671590|https://openalex.org/I1326498283|https://openalex.org/I2801509770|https://openalex.org/I4210095849|https://openalex.org/I4210100283|https://openalex.org/I4210159245|https://openalex.org/I68947357,0.950,"engineering science, computer science and imaging laboratory",Computer Engineering
"The Hong Kong University of Science and Technology,Department of Electronic and Computer Engineering,Kowloon,Hong Kong",auto,https://openalex.org/I4210100283,"Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie",facility,FR,https://openalex.org/I1294671590|https://openalex.org/I1294671590|https://openalex.org/I1294671590|https://openalex.org/I1326498283|https://openalex.org/I2801509770|https://openalex.org/I4210095849|https://openalex.org/I4210100283|https://openalex.org/I4210159245|https://openalex.org/I68947357,0.950,"engineering science, computer science and imaging laboratory",Computer Engineering
"The Hong Kong University of Science and Technology,Departmetn of Physics,Kowloon,Hong Kong",manual,https://openalex.org/I200769079,Hong Kong University of Science and Technology,education,HK,,0.850,kowloon hospital,Kowloon
"The Hong Kong University of Science and Technology,Hong Kong,China",unmatched,,,,,,0.000,,
"The Hong Kong University of Science and Technology,Microelectronics Thrust,Guangzhou",unmatched,,,,,,0.000,,
"The Institute of Optics, University of Rochester",auto,https://openalex.org/I5388228,University of Rochester,education,US,https://openalex.org/I5388228,1.000,University of Rochester,University of Rochester
"The James Franck Institute, and The Pritzker School of Molecular Engineering, The University of Chicago",unmatched,,,,,,0.000,,
"The Key Lab of In-Fiber Integrated Optics, Ministry Education of China, Harbin Engineering University, Harbin, China",auto,https://openalex.org/I151727225,Harbin Engineering University,education,CN,https://openalex.org/I151727225,1.000,Harbin Engineering University,Harbin Engineering University
The MITRE Corporation,unmatched,,,,,,0.000,,
The Pennsylvania State University,unmatched,,,,,,0.000,,
"The Pennsylvania State University, State College, Pennsylvania, USA",auto,https://openalex.org/I95810659,Davao del Norte State College,education,PH,https://openalex.org/I95810659,0.950,davao del norte state college,State College
"The Pennsylvania State University, State College, Pennsylvania, United States",auto,https://openalex.org/I95810659,Davao del Norte State College,education,PH,https://openalex.org/I95810659,0.950,davao del norte state college,State College
"The Pennsylvania State University, University Park, USA",auto,https://openalex.org/I103850315,Drexel University Elkins Park Campus,education,US,https://openalex.org/I103850315|https://openalex.org/I72816309,0.950,drexel university elkins park campus,University Park
"The Pennsylvania State University,PA,USA",unmatched,,,,,,0.000,,
The Research and Development Center of Microwave Technology,auto,https://openalex.org/I4210116320,Ashoka Trust for Research in Ecology and the Environment,facility,IN,https://openalex.org/I4210116320,0.950,ashoka trust for research in ecology and the environment,The Research
"The State Key Laboratory of Precision Measurement Technology and Instruments, Department of Precision Instrument, Tsinghua University, Beijing, China",auto,https://openalex.org/I99065089,Tsinghua University,education,CN,https://openalex.org/I99065089,1.000,Tsinghua University,Tsinghua University
"The TNO Holst Center, Eindhoven, The Netherlands",unmatched,,,,,,0.000,,
