raw_affiliation,status,institution_id,institution_name,institution_type,country_code,lineage,score,matched_via,candidate
"State Key Laboratory for Modern Optical Instrumentation, Center for Optical & Electromagnetic Research, College of Optical Science and Engineering, International Research Center for Advanced Photonics, Zhejiang University, Hangzhou, China",auto,https://openalex.org/I76130692,Zhejiang University,education,CN,https://openalex.org/I76130692,1.000,Zhejiang University,Zhejiang University
"State Key Laboratory for Modern Optical Instrumentation, Centre for Optical and Electromagnetic Research, Zhejiang Provincial Key Laboratory for Sensing Technologies, Zhejiang University, Hangzhou, China",auto,https://openalex.org/I76130692,Zhejiang University,education,CN,https://openalex.org/I76130692,1.000,Zhejiang University,Zhejiang University
"State Key Laboratory for Modern Optical Instrumentation, College of Optical Science and Engineering, International Research Center for Advanced Photonics, Zhejiang University, Hangzhou, China",auto,https://openalex.org/I76130692,Zhejiang University,education,CN,https://openalex.org/I76130692,1.000,Zhejiang University,Zhejiang University
"State Key Laboratory for optoelectronic materials and devices, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",auto,https://openalex.org/I4210149211,Institute of Semiconductors,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210149211,1.000,Institute of Semiconductors,Institute of Semiconductors
"State Key Laboratory of ASIC and System, Fudan University, Shanghai, China",auto,https://openalex.org/I24943067,Fudan University,education,CN,https://openalex.org/I24943067,1.000,Fudan University,Fudan University
"State Key Laboratory of ASIC and System, Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"State Key Laboratory of ASIC and System, Key Laboratory for Information Science of Electromagnetic Waves (MoE), School of Information Science and Technology, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"State Key Laboratory of ASIC and System, Key Laboratory for Information Science of Electromagnetic Waves (MoE), and the School of Information Science and Technology, Fudan University, Shanghai, China",auto,https://openalex.org/I4210141165,Ministry of Education,government,TW,https://openalex.org/I4210141165|https://openalex.org/I4405257903,1.000,MoE,MoE
"State Key Laboratory of ASIC and System, Key Laboratory for Information Science of Electromagnetic Waves, Shanghai, China",auto,https://openalex.org/I4391767673,State Key Laboratory of ASIC and System,facility,,https://openalex.org/I24943067|https://openalex.org/I4391767673,1.000,State Key Laboratory of ASIC and System,State Key Laboratory of ASIC and System
"State Key Laboratory of Acoustic, The Institute of Acoustics of the Chinese Academy of Sciences, Beijing, China",review,https://openalex.org/I4210087417,Beijing Geriatric Hospital,healthcare,CN,https://openalex.org/I4210087417,0.850,beijing geriatric hospital,Beijing
"State Key Laboratory of Advanced Optical Communication System and Networks, Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication System and Networks, Frontiers Science Center for Nano-optoelectronics, School of Electronics, Peking University, Beijing, China",auto,https://openalex.org/I20231570,Peking University,education,CN,https://openalex.org/I20231570,1.000,Peking University,Peking University
"State Key Laboratory of Advanced Optical Communication System and Networks, School of Electronics Engineering and Computer Science, Peking University, Beijing, China",auto,https://openalex.org/I20231570,Peking University,education,CN,https://openalex.org/I20231570,1.000,Peking University,Peking University
"State Key Laboratory of Advanced Optical Communication System and Networks, School of Electronics, Peking University, Beijing, China",auto,https://openalex.org/I20231570,Peking University,education,CN,https://openalex.org/I20231570,1.000,Peking University,Peking University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, People's Republic of China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Department of Electronics, Peking University, Beijing, China",auto,https://openalex.org/I20231570,Peking University,education,CN,https://openalex.org/I20231570,1.000,Peking University,Peking University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Peking University, Beijing, China",auto,https://openalex.org/I20231570,Peking University,education,CN,https://openalex.org/I20231570,1.000,Peking University,Peking University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, School of Electronics, Peking University, Beijing, China",auto,https://openalex.org/I20231570,Peking University,education,CN,https://openalex.org/I20231570,1.000,Peking University,Peking University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, School of Electronics, and Center for Quantum Information Technology, Peking University, Beijing, China",auto,https://openalex.org/I20231570,Peking University,education,CN,https://openalex.org/I20231570,1.000,Peking University,Peking University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, School of Physics and Astronomy, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Institute for Advanced Communication and Data Science, Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Institute for Advanced Communication and Data Science, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Institute for Advanced Communication and Data Science, Shanghai Key Lab of Navigation and Location Services, and the Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Jiao Tong University, Minhang, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, Shanghai Key Lab of Navigation and Location Services, Shanghai Institute for Advanced Communication and Data Science, Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, the Shanghai Institute for Advanced Communication and Data Science, Shanghai Key Lab of Navigation and Location Services, Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communication Systems and Networks, the Shanghai Institute for Advanced Communication and Data Science, Shanghai Key Lab of Navigation and Location Services, Shanghai, China",review,https://openalex.org/I4210085920,Shanghai Institute for Science of Science,facility,CN,https://openalex.org/I4210085920,0.850,shanghai institute for science of science,Shanghai
"State Key Laboratory of Advanced Optical Communication Systems and Networks, the Shanghai Institute for Advanced Communication and Data Science, Shanghai Key Lab of Navigation and Location Services, and the Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China",auto,https://openalex.org/I183067930,Shanghai Jiao Tong University,education,CN,https://openalex.org/I183067930,1.000,Shanghai Jiao Tong University,Shanghai Jiao Tong University
"State Key Laboratory of Advanced Optical Communications Systems and Networks, School of Electronics, Peking University, Beĳing, China",auto,https://openalex.org/I20231570,Peking University,education,CN,https://openalex.org/I20231570,1.000,Peking University,Peking University
"State Key Laboratory of Advanced Technology for Materials Synthesis and Processing, Wuhan University of Technology, Wuhan, China",auto,https://openalex.org/I196699116,Wuhan University of Technology,education,CN,https://openalex.org/I196699116,1.000,Wuhan University of Technology,Wuhan University of Technology
"State Key Laboratory of Applied Optics, Changchun Institute of Optics, Fine Mechanics and Physics, Chinese Academy of Sciences, Changchun, China",auto,https://openalex.org/I19820366,Chinese Academy of Sciences,government,CN,https://openalex.org/I19820366,1.000,Chinese Academy of Sciences,Chinese Academy of Sciences
"State Key Laboratory of Automation for Process Industries College of Information Science and Engineering, Northeastern University, Shenyang, China",auto,https://openalex.org/I12912129,Northeastern University,education,US,https://openalex.org/I12912129,1.000,Northeastern University,Northeastern University
"State Key Laboratory of Automation for Process Industries, College of Information Science and Engineering, Northeastern University, Shenyang, China",auto,https://openalex.org/I12912129,Northeastern University,education,US,https://openalex.org/I12912129,1.000,Northeastern University,Northeastern University
"State Key Laboratory of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences",auto,https://openalex.org/I19820366,Chinese Academy of Sciences,government,CN,https://openalex.org/I19820366,1.000,Chinese Academy of Sciences,Chinese Academy of Sciences
"State Key Laboratory of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences and University of Chinese Academy of Sciences",auto,https://openalex.org/I4391767888,State Key Laboratory of Computer Architecture,facility,,https://openalex.org/I19820366|https://openalex.org/I4210090176|https://openalex.org/I4391767888,1.000,State Key Laboratory of Computer Architecture,State Key Laboratory of Computer Architecture
"State Key Laboratory of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, Beijing, China",auto,https://openalex.org/I19820366,Chinese Academy of Sciences,government,CN,https://openalex.org/I19820366,1.000,Chinese Academy of Sciences,Chinese Academy of Sciences
"State Key Laboratory of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, P.R. China",auto,https://openalex.org/I19820366,Chinese Academy of Sciences,government,CN,https://openalex.org/I19820366,1.000,Chinese Academy of Sciences,Chinese Academy of Sciences
"State Key Laboratory of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, P.R. China and University of Chinese Academy of Sciences, Beijing, P.R. China",auto,https://openalex.org/I19820366,Chinese Academy of Sciences,government,CN,https://openalex.org/I19820366,1.000,Chinese Academy of Sciences,Chinese Academy of Sciences
"State Key Laboratory of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, Beijing, China",auto,https://openalex.org/I4210165038,University of Chinese Academy of Sciences,education,CN,https://openalex.org/I19820366|https://openalex.org/I4210165038,1.000,University of Chinese Academy of Sciences,University of Chinese Academy of Sciences
"State Key Laboratory of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences, University of Chinese Academy of Sciences, YUSUR Technology Co., Ltd.",auto,https://openalex.org/I4210165038,University of Chinese Academy of Sciences,education,CN,https://openalex.org/I19820366|https://openalex.org/I4210165038,1.000,University of Chinese Academy of Sciences,University of Chinese Academy of Sciences
"State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing, Beijing, China",auto,https://openalex.org/I19820366,Chinese Academy of Sciences,government,CN,https://openalex.org/I19820366,1.000,Chinese Academy of Sciences,Chinese Academy of Sciences
"State Key Laboratory of Cryptology, P.O.Box 5159, Beijing, Beijing, China",auto,https://openalex.org/I4210132990,State Key Laboratory of Cryptology,government,CN,https://openalex.org/I4210132990,1.000,State Key Laboratory of Cryptology,State Key Laboratory of Cryptology
"State Key Laboratory of Crystal Materials, Shandong University, Jinan, China",auto,https://openalex.org/I154099455,Shandong University,education,CN,https://openalex.org/I154099455,1.000,Shandong University,Shandong University
"State Key Laboratory of Digital Manufacturing Equipment and Technology, Huazhong University of Science and Technology, Wuhan, China",auto,https://openalex.org/I47720641,Huazhong University of Science and Technology,education,CN,https://openalex.org/I47720641,1.000,Huazhong University of Science and Technology,Huazhong University of Science and Technology
"State Key Laboratory of Digital Medical Engineering, School of Electronic Science and Engineering, Southeast University, Nanjing, China",auto,https://openalex.org/I4210090971,Southeast University,education,BD,https://openalex.org/I4210090971,1.000,Southeast University,Southeast University
"State Key Laboratory of Dynamic Measurement Technology, North University of China, Taiyuan, China",auto,https://openalex.org/I135714990,North University of China,education,CN,https://openalex.org/I135714990,1.000,North University of China,North University of China
"State Key Laboratory of Dynamic Testing Technology, School of Instrument and Electronics, North University of China, Taiyuan, China",auto,https://openalex.org/I135714990,North University of China,education,CN,https://openalex.org/I135714990,1.000,North University of China,North University of China
"State Key Laboratory of Dynamic Testing Technology, School of Instrument and Electronics, Shanxi Province Key Laboratory of Quantum Sensing and Precision Measurement, North University of China, Taiyuan, China",auto,https://openalex.org/I135714990,North University of China,education,CN,https://openalex.org/I135714990,1.000,North University of China,North University of China
"State Key Laboratory of Electronic Thin Films and Integrated Devices, School of Optoelectronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China",auto,https://openalex.org/I150229711,University of Electronic Science and Technology of China,education,CN,https://openalex.org/I150229711,1.000,UESTC,UESTC
"State Key Laboratory of Electronic Thin Films and Integrated Devices, School of Optoelectronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",auto,https://openalex.org/I150229711,University of Electronic Science and Technology of China,education,CN,https://openalex.org/I150229711,1.000,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China
"State Key Laboratory of Electronic Thin Films and Integrated Devices, School of Optoelectronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, Sichuan, China",auto,https://openalex.org/I150229711,University of Electronic Science and Technology of China,education,CN,https://openalex.org/I150229711,1.000,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China
"State Key Laboratory of Electronic Thin Films and Integrated Devices, University of Electronic Science and Technology of China (UESTC), Chengdu, China",auto,https://openalex.org/I150229711,University of Electronic Science and Technology of China,education,CN,https://openalex.org/I150229711,1.000,UESTC,UESTC
"State Key Laboratory of Electronic Thin Films and Integrated Devices, University of Electronic Science and Technology of China, Chengdu, China",auto,https://openalex.org/I150229711,University of Electronic Science and Technology of China,education,CN,https://openalex.org/I150229711,1.000,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China
"State Key Laboratory of Energy Photon-Technology in Western China, Northwest University, Xi'an, China",auto,https://openalex.org/I37802460,Northwest University,education,CN,https://openalex.org/I37802460,1.000,Northwest University,Northwest University
"State Key Laboratory of Environmental Friendly Energy Materials, School of Material Science and Technology, Southwest University of Science and Technology, Mianyang, China",auto,https://openalex.org/I1297991670,Southwest University of Science and Technology,education,CN,https://openalex.org/I1297991670,1.000,Southwest University of Science and Technology,Southwest University of Science and Technology
"State Key Laboratory of Extreme Environment Optoelectronic Dynamic Measurement Technology and Instrument, North University of China, Taiyuan, China",auto,https://openalex.org/I135714990,North University of China,education,CN,https://openalex.org/I135714990,1.000,North University of China,North University of China
"State Key Laboratory of Extreme Environment Optoelectronic Dynamic Measurement Technology and Instrument, Shanxi Key Laboratory of Ferroelectric Physical Micro-nano Devices and Systems, Science and Technology on Electronic Test and Measurement Laboratory, School of Instrument and Electronics, North University of China, Taiyuan, China",auto,https://openalex.org/I135714990,North University of China,education,CN,https://openalex.org/I135714990,1.000,North University of China,North University of China
"State Key Laboratory of Extreme Environment Optoelectronic Dynamic Testing Technology and Instrument, School of Instrument and Electronics, North University of China, Taiyuan, China",auto,https://openalex.org/I135714990,North University of China,education,CN,https://openalex.org/I135714990,1.000,North University of China,North University of China
"State Key Laboratory of Extreme Environment Optoelectronic Dynamie Testing Technology and Instrument, School of Instrument and Electronics, North University of China, Taiyuan, China",auto,https://openalex.org/I135714990,North University of China,education,CN,https://openalex.org/I135714990,1.000,North University of China,North University of China
"State Key Laboratory of Extreme Photonics and Instrumentation, Center for Optical & Electromagnetic Research, College of Optical Science and Engineering, International Research Center for Advanced Photonics, Zhejiang University, Hangzhou, China",auto,https://openalex.org/I76130692,Zhejiang University,education,CN,https://openalex.org/I76130692,1.000,Zhejiang University,Zhejiang University
"State Key Laboratory of Extreme Photonics and Instrumentation, College of Optical Science and Engineering, International Research Center for Advanced Photonics, Ningbo Research Institute, Zhejiang University, Hangzhou, China",auto,https://openalex.org/I76130692,Zhejiang University,education,CN,https://openalex.org/I76130692,1.000,Zhejiang University,Zhejiang University
"State Key Laboratory of Extreme Photonics and Instrumentation, College of Optical Science and Engineering, International Research Center for Advanced Photonics, Zhejiang University, Hangzhou, China",auto,https://openalex.org/I76130692,Zhejiang University,education,CN,https://openalex.org/I76130692,1.000,Zhejiang University,Zhejiang University
"State Key Laboratory of Extreme Photonics and Instrumentation, College of Optical Science and Engineering, Zhejiang University, Hangzhou, China",auto,https://openalex.org/I76130692,Zhejiang University,education,CN,https://openalex.org/I76130692,1.000,Zhejiang University,Zhejiang University
"State Key Laboratory of Functional Materials for Informatics, Shanghai Institute of Microsystem and Information Technology, Chinese Academy of Sciences, Shanghai, China",auto,https://openalex.org/I4210147322,Shanghai Institute of Microsystem and Information Technology,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210147322,1.000,Shanghai Institute of Microsystem and Information Technology,Shanghai Institute of Microsystem and Information Technology
"State Key Laboratory of Geohazard Prevention and Geoenvironment Protection, Chengdu University of Technology, Chengdu, P.R. China",auto,https://openalex.org/I31595395,Chengdu University of Technology,education,CN,https://openalex.org/I31595395,1.000,Chengdu University of Technology,Chengdu University of Technology
"State Key Laboratory of High Field Laser Physics and CAS Center for Excellence in Ultra-intense Laser Science, Shanghai Institute of Optics and Fine Mechanics (SIOM), Chinese Academy of Sciences (CAS), Shanghai, China",auto,https://openalex.org/I4210135349,Shanghai Institute of Optics and Fine Mechanics,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210135349,1.000,SIOM,SIOM
"State Key Laboratory of High Field Laser Physics and CAS Center for Excellence in Ultra-intense Laser Science, Shanghai Institute of Optics and Fine Mechanics Chinese Academy of Sciences, Shanghai, China",auto,https://openalex.org/I4210135349,Shanghai Institute of Optics and Fine Mechanics,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210135349,0.950,shanghai institute of optics and fine mechanics,Shanghai Institute of Optics
"State Key Laboratory of High Performance Computing, National University of Defense Technology, China",auto,https://openalex.org/I170215575,National University of Defense Technology,education,CN,https://openalex.org/I170215575,1.000,National University of Defense Technology,National University of Defense Technology
"State Key Laboratory of ISN, Xidian University, Xi'an, China",auto,https://openalex.org/I149594827,Xidian University,education,CN,https://openalex.org/I149594827,1.000,Xidian University,Xidian University
"State Key Laboratory of Information Phonetics and Optical Communications, Beijing University of Post and Telecommunications, Beijing, China",auto,https://openalex.org/I4391767763,State Key Laboratory of Information Photonics and Optical Communications,facility,,https://openalex.org/I139759216|https://openalex.org/I4391767763,0.950,state key laboratory of information photonics and optical communications,Optical Communications
"State Key Laboratory of Information Phonics and Optical Communications, Beijing University of Posts and Telecommunications, Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications
"State Key Laboratory of Information Photonic and Optical Communication (IPOC), Beijing University of Posts and Telecommunications (BUPT), Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,BUPT,BUPT
"State Key Laboratory of Information Photonic and Optical Communication (IPOC), Beijing University of Posts and Telecommunications, Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications
"State Key Laboratory of Information Photonics and Optical Communication, Beijing University of Posts and Telecommunications, Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications
"State Key Laboratory of Information Photonics and Optical Communications, Beijing Key Laboratory of Space-Ground Interconnection and Convergence, School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications
"State Key Laboratory of Information Photonics and Optical Communications, Beijing University of Posts and Tele-communications, Beijing, China",auto,https://openalex.org/I4391767763,State Key Laboratory of Information Photonics and Optical Communications,facility,,https://openalex.org/I139759216|https://openalex.org/I4391767763,1.000,State Key Laboratory of Information Photonics and Optical Communications,State Key Laboratory of Information Photonics and Optical Communications
"State Key Laboratory of Information Photonics and Optical Communications, Beijing University of Posts and Telecommunications (BUPT), Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,BUPT,BUPT
"State Key Laboratory of Information Photonics and Optical Communications, Beijing University of Posts and Telecommunications(BUPT), Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,BUPT,BUPT
"State Key Laboratory of Information Photonics and Optical Communications, Beijing University of Posts and Telecommunications, Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications
"State Key Laboratory of Information Photonics and Optical Communications, Beijing, China",auto,https://openalex.org/I4391767763,State Key Laboratory of Information Photonics and Optical Communications,facility,,https://openalex.org/I139759216|https://openalex.org/I4391767763,1.000,State Key Laboratory of Information Photonics and Optical Communications,State Key Laboratory of Information Photonics and Optical Communications
"State Key Laboratory of Information Photonics and Optical Communications, School of Electronic Engineering, Beijing University of Posts and Telecommunications (BUPT), Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,BUPT,BUPT
"State Key Laboratory of Information Photonics and Optical Communications, School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications
"State Key Laboratory of Information Photonics and Optical Communications, School of Information and Communication Engineering, Beijing University of Posts and Telecommunications (BUPT), Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,BUPT,BUPT
"State Key Laboratory of Information Photonics and Optical Communications, School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications
"State Key Laboratory of Information of Photonics and Optical Communications, Beijing University of Posts and Telecommunications, Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications
"State Key Laboratory of Information of Photonics and Optical Communications, School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China",auto,https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,education,CN,https://openalex.org/I139759216,1.000,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications
"State Key Laboratory of Infrared Physics, Shanghai Institute of Technical Physics, Chinese Academy of Sciences, Shanghai, China",auto,https://openalex.org/I4210135723,Shanghai Institute of Technical Physics,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210135723,1.000,Shanghai Institute of Technical Physics,Shanghai Institute of Technical Physics
"State Key Laboratory of Integrated Chips and Systems (SKLICS), Shanghai, Shanghai, China",review,https://openalex.org/I4210098205,State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation,facility,CN,https://openalex.org/I4210098205,0.850,skl,SKLICS
"State Key Laboratory of Integrated Chips and Systems, Fudan Univerisity, Shanghai, China",review,https://openalex.org/I4210085920,Shanghai Institute for Science of Science,facility,CN,https://openalex.org/I4210085920,0.850,shanghai institute for science of science,Shanghai
"State Key Laboratory of Integrated Chips and Systems, Fudan University, Shanghai, China",auto,https://openalex.org/I24943067,Fudan University,education,CN,https://openalex.org/I24943067,1.000,Fudan University,Fudan University
"State Key Laboratory of Integrated Optoelectronics, College of Electronic Science and Engineering, Jilin University, Changchun, China",auto,https://openalex.org/I194450716,Jilin University,education,CN,https://openalex.org/I194450716,1.000,Jilin University,Jilin University
"State Key Laboratory of Integrated Optoelectronics, Institute of Semiconductors and University of the Chinese Academy of Sciences, Chinese Academy of Sciences, Beijing, China",auto,https://openalex.org/I19820366,Chinese Academy of Sciences,government,CN,https://openalex.org/I19820366,1.000,Chinese Academy of Sciences,Chinese Academy of Sciences
"State Key Laboratory of Integrated Optoelectronics, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",auto,https://openalex.org/I4210149211,Institute of Semiconductors,facility,CN,https://openalex.org/I19820366|https://openalex.org/I4210149211,1.000,Institute of Semiconductors,Institute of Semiconductors
"State Key Laboratory of Integrated Optoelectronics, JLU Region, College of Electronic Science & Engineering, Jilin University, Changchun, China",auto,https://openalex.org/I194450716,Jilin University,education,CN,https://openalex.org/I194450716,1.000,Jilin University,Jilin University
"State Key Laboratory of Integrated Optoelectronics, JLU Region, College of Electronic Science and Engineering, Jilin University, Changchun, China",auto,https://openalex.org/I194450716,Jilin University,education,CN,https://openalex.org/I194450716,1.000,Jilin University,Jilin University
"State Key Laboratory of Integrated Service Networks, Collaborative Innovation Center of Information Sensing and Understanding, Xidian University, Xi an, China",auto,https://openalex.org/I149594827,Xidian University,education,CN,https://openalex.org/I149594827,1.000,Xidian University,Xidian University
"State Key Laboratory of Integrated Service Networks, Collaborative Innovation Center of Information Sensing and Understanding, Xidian University, Xi'an, China",auto,https://openalex.org/I149594827,Xidian University,education,CN,https://openalex.org/I149594827,1.000,Xidian University,Xidian University
"State Key Laboratory of Integrated Service Networks, School of Telecommunications Engineering, Xidian University, Xi'an, China",auto,https://openalex.org/I149594827,Xidian University,education,CN,https://openalex.org/I149594827,1.000,Xidian University,Xidian University
"State Key Laboratory of Integrated Service Networks, School of Telecommunications Engineering, Xidian University, Xi’an, China",auto,https://openalex.org/I149594827,Xidian University,education,CN,https://openalex.org/I149594827,1.000,Xidian University,Xidian University
"State Key Laboratory of Integrated Service Networks, The School of Telecommunications Engineering, Xidian University, Xi'an, China",auto,https://openalex.org/I149594827,Xidian University,education,CN,https://openalex.org/I149594827,1.000,Xidian University,Xidian University
"State Key Laboratory of Integrated Service Networks, Xi'an, China",review,https://openalex.org/I4210149087,Xi'an Railway Survey and Design Institute,facility,CN,https://openalex.org/I4210149087,0.850,xi'an railway survey and design institute,Xi'an
"State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, China",auto,https://openalex.org/I149594827,Xidian University,education,CN,https://openalex.org/I149594827,1.000,Xidian University,Xidian University
"State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China",auto,https://openalex.org/I149594827,Xidian University,education,CN,https://openalex.org/I149594827,1.000,Xidian University,Xidian University
"State Key Laboratory of Integrated Services Networks, Collaborative Innovation Center of Information Sensing and Understanding, Xidian University, Xi'an, China",auto,https://openalex.org/I149594827,Xidian University,education,CN,https://openalex.org/I149594827,1.000,Xidian University,Xidian University
